created_at;text_clean;author_id;hashtags;mentions;emojis;urls;public_metrics;tweet_id;conversation_id;referenced_tweets;entities;day;time;text_raw
2022-01-07 18:47:39+00:00;Bei uns auch. Gymnasium trägt den Namen eines weiße Rose Mitglieds. Der Schulleiter propagiert die Impfung. Und die Konsequenzen, wenn man nicht mitmacht. Lehrer ebenso. Aus Fenstern wird hinterher gerufen, wenn die Maske nicht sitzt.;1453792599526027274;;['@MendalJola', '@dtrickb'];['☠️'];;{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0};1479525153788899332;1479457585740791815;[<ReferencedTweet id=1479482730446532609 type=replied_to];{'mentions': [{'start': 0, 'end': 11, 'username': 'MendalJola', 'id': '1225437086175637504'}, {'start': 12, 'end': 20, 'username': 'dtrickb', 'id': '49921045'}]};2022-01-07;18:47:39;@MendalJola @dtrickb Bei uns auch.  Gymnasium trägt den Namen eines weiße Rose Mitglieds. Der Schulleiter propagiert die Impfung.  Und die Konsequenzen, wenn man nicht mitmacht. Lehrer ebenso. Aus Fenstern wird hinterher gerufen, wenn die Maske nicht sitzt. ☠️
2022-01-07 18:25:19+00:00;Wie wärs mit Sophie Scholl;4862876381;;['@AufLiane', '@teilchenjet'];;;{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0};1479519532955975685;1479506813351563268;[<ReferencedTweet id=1479506813351563268 type=replied_to];{'mentions': [{'start': 0, 'end': 9, 'username': 'AufLiane', 'id': '1464017128294699012'}, {'start': 10, 'end': 22, 'username': 'teilchenjet', 'id': '1251041660643028992'}]};2022-01-07;18:25:19;@AufLiane @teilchenjet Wie wärs mit Sophie Scholl
2022-01-07 11:56:40+00:00;Sophie Scholl war Albaner. Muss man wissen.;1133313594802802688;;['@hansimstueck'];;;{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0};1479421726404628480;1479416621701767174;[<ReferencedTweet id=1479416621701767174 type=replied_to];{'mentions': [{'start': 0, 'end': 13, 'username': 'hansimstueck', 'id': '1062664101015502849'}]};2022-01-07;11:56:40;@hansimstueck Sophie Scholl war Albaner. Muss man wissen.
2022-01-07 01:05:09+00:00;Ach bei Ihnen sehe ich ein klares Sophie Scholl Vereinnahmer Syndrom. Sie wollen Heldin eines Widerstandes sein um sich mal als Heldin zu fühlen. Dafür würde. Sie auch mit Nazis auf die Straße gehen, Andersdenkende ausgrenzen und beleidigen. Sich aber selber immer als Opfer sehen;3086680400;;['@AnnetteCreft'];;;{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0};1479257766707531777;1479229373291147265;[<ReferencedTweet id=1479229373291147265 type=replied_to];{'mentions': [{'start': 0, 'end': 13, 'username': 'AnnetteCreft', 'id': '3324535449'}]};2022-01-07;01:05:09;@AnnetteCreft Ach bei Ihnen sehe ich ein klares Sophie Scholl Vereinnahmer Syndrom. Sie wollen Heldin eines Widerstandes sein um sich mal als Heldin zu fühlen. Dafür würde. Sie auch mit Nazis auf die Straße gehen, Andersdenkende ausgrenzen und beleidigen. Sich aber selber immer als Opfer sehen
2022-01-07 08:00:38+00:00;Die einen werden mit Jesus Christus verglichen, andere fühlen sich wie Sophie Scholl. Sind aber nur Djokovic und janaauskassel - Corona macht das Hirn Matsche. lassteuchimpfen;266198680;['#Djokovic', '#janaauskassel', '#lassteuchimpfen'];;;;{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0};1479362324721016836;1479362324721016836;[<ReferencedTweet id=1330514740158803969 type=retweeted];{'hashtags': [{'start': 100, 'end': 109, 'tag': 'Djokovic'}, {'start': 114, 'end': 128, 'tag': 'janaauskassel'}, {'start': 162, 'end': 178, 'tag': 'lassteuchimpfen'}]};2022-01-07;08:00:38;Die einen werden mit Jesus Christus verglichen, andere fühlen sich wie Sophie Scholl. Sind aber nur #Djokovic und #janaauskassel - Corona macht das Hirn Matsche. #lassteuchimpfen
2022-01-07 07:58:22+00:00;Weil er halt Sophie Scholl nicht kennt. Da muss dann Jesus her.;1250689474595561473;;['@Schmidtlepp'];;;{'retweet_count': 0, 'reply_count': 1, 'like_count': 12, 'quote_count': 0};1479361757646929924;1479356263402196993;[<ReferencedTweet id=1479356263402196993 type=replied_to];{'mentions': [{'start': 0, 'end': 12, 'username': 'Schmidtlepp', 'id': '59085146'}]};2022-01-07;07:58:22;@Schmidtlepp Weil er halt Sophie Scholl nicht kennt. Da muss dann Jesus her.
2022-01-07 06:00:00+00:00;Sophie Scholl, aber dadurch wird Jana auch nicht schlauer.;1238900930998910982;;['@StephanMeyerich', '@HasnainKazim'];;;{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0};1479331968592588802;1479127074594074626;[<ReferencedTweet id=1479311803578568704 type=replied_to];{'mentions': [{'start': 0, 'end': 16, 'username': 'StephanMeyerich', 'id': '936908168122155014'}, {'start': 17, 'end': 30, 'username': 'HasnainKazim', 'id': '21583645'}]};2022-01-07;06:00:00;@StephanMeyerich @HasnainKazim Sophie Scholl, aber dadurch wird Jana auch nicht schlauer.
2022-01-07 00:23:03+00:00;1939 war es auch die Mehrheit und Menschen wie Sophie Scholl in der Minderheit, was daraus geworden ist, wissen wir alle! Außerdem, wenn es nach der Mehrheit(75%) ginge, wäre gendern schon lange Geschichte!;964859056262471680;;['@UlrichKelber'];;;{'retweet_count': 9, 'reply_count': 1, 'like_count': 45, 'quote_count': 0};1479247170972921857;1479032155414179840;[<ReferencedTweet id=1479032155414179840 type=replied_to];{'mentions': [{'start': 0, 'end': 13, 'username': 'UlrichKelber', 'id': '20877217'}]};2022-01-07;00:23:03;@UlrichKelber 1939 war es auch die Mehrheit und Menschen wie Sophie Scholl in der Minderheit, was daraus geworden ist, wissen wir alle! Außerdem, wenn es nach der Mehrheit(75%) ginge, wäre gendern schon lange Geschichte!
2022-01-07 08:51:29+00:00;Querdenker Mit Faschist*innen marschieren und sich auf Sophie Scholl berufen, das ist wirklich sehr quer, hat aber mit Denken sehr wenig zu tun.;972498839226802176;['#Querdenker'];;;;{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0};1479375123203469316;1479375123203469316;[<ReferencedTweet id=1479247170972921857 type=retweeted];{'hashtags': [{'start': 0, 'end': 11, 'tag': 'Querdenker'}]};2022-01-07;08:51:29;"#Querdenker
Mit Faschist*innen marschieren und sich auf Sophie Scholl berufen, das ist wirklich sehr quer, hat aber mit Denken sehr wenig zu tun."
2022-01-07 11:55:58+00:00;"""Hat man überhaupt eine Wahl?"" Unfassbar, wie Sophie Scholl in den Händen dieses Community-Managements zu einer naiven Soap-Figur verkommt, die sich kulleräugig durch die Nazizeit instagrammt und Kalendersprüche aus dem Geschenkeladen absondert.";1273851998862020610;;['@CJahnz'];;;{'retweet_count': 0, 'reply_count': 0, 'like_count': 6, 'quote_count': 0};1479421550927523840;1479147425419902979;[<ReferencedTweet id=1479167752455823361 type=replied_to];{'mentions': [{'start': 0, 'end': 7, 'username': 'CJahnz', 'id': '1381834524'}]};2022-01-07;11:55:58;"@CJahnz ""Hat man überhaupt eine Wahl?"" Unfassbar, wie Sophie Scholl in den Händen dieses Community-Managements zu einer naiven Soap-Figur verkommt, die sich kulleräugig durch die Nazizeit instagrammt und Kalendersprüche aus dem Geschenkeladen absondert."
2022-01-07 11:50:13+00:00;Was sagt. So problematisch vieles ist, was auf FUNK abläuft, so hat das Projekt ichbinsophiescholl mit seiner Reichweite um ein vielfaches mehr Pozential, erinnerungskulturellen Schaden anzurichten. Schließe mich der Bitte an an.;1273851998862020610;['#ichbinsophiescholl'];['@CJahnz', '@VHDtweets'];;['https://t.co/bVEbA9m3GN'];{'retweet_count': 4, 'reply_count': 1, 'like_count': 21, 'quote_count': 0};1479420100944007169;1479420100944007169;[<ReferencedTweet id=1479147425419902979 type=quoted];{'mentions': [{'start': 4, 'end': 11, 'username': 'CJahnz', 'id': '1381834524'}, {'start': 235, 'end': 245, 'username': 'VHDtweets', 'id': '2229682111'}], 'hashtags': [{'start': 88, 'end': 107, 'tag': 'ichbinsophiescholl'}], 'urls': [{'start': 250, 'end': 273, 'url': 'https://t.co/bVEbA9m3GN', 'expanded_url': 'https://twitter.com/CJahnz/status/1479147425419902979', 'display_url': 'twitter.com/CJahnz/status/…'}]};2022-01-07;11:50:13;Was @CJahnz sagt. So problematisch vieles ist, was auf FUNK abläuft, so hat das Projekt #ichbinsophiescholl mit seiner Reichweite um ein vielfaches mehr Pozential, erinnerungskulturellen Schaden anzurichten. Schließe mich der Bitte an @VHDtweets an. https://t.co/bVEbA9m3GN
2022-01-07 11:39:50+00:00;Hach..den Luxus habe ich bereits. K1 (19) seines Zeichens Bufdi liegt gerade (12:30 Uhr) mit Freundin im Bett. K2 (17) läuft auch einigermaßen selbstständig und K3 (12) ist manchmal zu selbstständig . Deswegen liebe ich die Sophie-Scholl /Dillingen. Sehr gutes Konzept und GTS;18973260;['#Hach'];['@nurwirdrei'];['😅'];;{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0};1479417489402568705;1479378503120392193;[<ReferencedTweet id=1479416364532174853 type=replied_to];{'mentions': [{'start': 0, 'end': 11, 'username': 'nurwirdrei', 'id': '1387389379'}], 'hashtags': [{'start': 12, 'end': 17, 'tag': 'Hach'}]};2022-01-07;11:39:50;@nurwirdrei #Hach..den Luxus habe ich bereits. K1 (19) seines Zeichens Bufdi liegt gerade (12:30 Uhr) mit Freundin im Bett. K2 (17) läuft auch einigermaßen selbstständig und K3 (12) ist manchmal zu selbstständig 😅. Deswegen liebe ich die Sophie-Scholl /Dillingen. Sehr gutes Konzept und GTS
2022-01-07 11:05:40+00:00;"Es passt tatsächlich: ""Freisler nannte das Defätismus"".";1087444980174671872;;['@CorneliaBeeking', '@JSchmitzLeipzig'];;['https://t.co/D3Xkxxunkc'];{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0};1479408889628184577;1479403528191938561;[<ReferencedTweet id=1479405918718767106 type=replied_to];{'mentions': [{'start': 0, 'end': 16, 'username': 'CorneliaBeeking', 'id': '43695552'}, {'start': 17, 'end': 33, 'username': 'JSchmitzLeipzig', 'id': '1445797763027857414'}], 'urls': [{'start': 91, 'end': 114, 'url': 'https://t.co/D3Xkxxunkc', 'expanded_url': 'https://www.bpb.de/geschichte/nationalsozialismus/weisse-rose/61064/richter-roland-freisler', 'display_url': 'bpb.de/geschichte/nat…'}]};2022-01-07;11:05:40;"@CorneliaBeeking @JSchmitzLeipzig Es passt tatsächlich: ""Freisler nannte das Defätismus"".

https://t.co/D3Xkxxunkc"
2022-01-07 09:22:17+00:00;Waren das noch Zeiten, als Sophie Scholl für einen Vergleich völlig ausreichend war.;1096011197374181376;;['@sreckomatic', '@DjokerNole', '@N1infoBG'];;;{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0};1479382874101010432;1479102375398809606;[<ReferencedTweet id=1479102375398809606 type=replied_to];{'mentions': [{'start': 0, 'end': 13, 'username': 'srecko_matic', 'id': '3034330839'}, {'start': 14, 'end': 25, 'username': 'DjokerNole', 'id': '259925559'}, {'start': 26, 'end': 35, 'username': 'N1infoBG', 'id': '2709060385'}]};2022-01-07;09:22:17;@srecko_matic @DjokerNole @N1infoBG Waren das noch Zeiten, als Sophie Scholl für einen Vergleich völlig ausreichend war.
2022-01-07 09:51:21+00:00;Lasst gefälligst Sophie Scholl in Ruhe. Die rotiert wahrscheinlich wegen euch im Grab. Boah ne. In einer Diktatur wärt ihr keine 1000 Spaziergänger, sondern 1000 Vermisste. Schämt euch !;2970813790;;['@Dominik89831056', '@HeikeBoudica'];;;{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0};1479390187306299395;1479215409966551049;[<ReferencedTweet id=1479354296063901696 type=replied_to];{'mentions': [{'start': 0, 'end': 16, 'username': 'Dominik89831056', 'id': '1381302840333860864'}, {'start': 17, 'end': 30, 'username': 'HeikeBoudica', 'id': '1254165432115789825'}]};2022-01-07;09:51:21;@Dominik89831056 @HeikeBoudica Lasst gefälligst Sophie Scholl in Ruhe. Die rotiert wahrscheinlich wegen euch im Grab. Boah ne. In einer Diktatur wärt ihr keine 1000 Spaziergänger, sondern 1000 Vermisste. Schämt euch !
2022-01-07 10:15:15+00:00;Sophie Scholl würde sich im Grab umdrehen;1361978435829178368;;;['🤬'];['https://t.co/ah9JXnTSVf'];{'retweet_count': 1, 'reply_count': 7, 'like_count': 41, 'quote_count': 0};1479396202051477504;1479396202051477504;[<ReferencedTweet id=1479395333750898690 type=quoted];{'urls': [{'start': 44, 'end': 67, 'url': 'https://t.co/ah9JXnTSVf', 'expanded_url': 'https://twitter.com/HelenaPiks/status/1479396202051477504/photo/1', 'display_url': 'pic.twitter.com/ah9JXnTSVf'}]};2022-01-07;10:15:15;Sophie Scholl würde sich im Grab umdrehen 🤬 https://t.co/ah9JXnTSVf
2022-01-07 10:19:06+00:00;Fpr ihn waren die WeißeRose, die Edelweißpiraten und GeorgElser sicher auch Terroristen. Warscheinlich hätte er sich mit Freuden dem Exekutionskommando angeschlossen..;70118486;['#Wei', '#Edelwei', '#GeorgElser', '#Terroristen'];;;['https://t.co/ivqNf7XEKO'];{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0};1479397172340838400;1479397172340838400;[<ReferencedTweet id=1479395333750898690 type=quoted];{'hashtags': [{'start': 18, 'end': 28, 'tag': 'WeißeRose'}, {'start': 34, 'end': 50, 'tag': 'Edelweißpiraten'}, {'start': 55, 'end': 66, 'tag': 'GeorgElser'}, {'start': 79, 'end': 91, 'tag': 'Terroristen'}], 'urls': [{'start': 172, 'end': 195, 'url': 'https://t.co/ivqNf7XEKO', 'expanded_url': 'https://twitter.com/Roli67988543/status/1479395333750898690', 'display_url': 'twitter.com/Roli67988543/s…'}]};2022-01-07;10:19:06;Fpr ihn waren die #WeißeRose, die #Edelweißpiraten und #GeorgElser sicher auch #Terroristen. Warscheinlich hätte er sich mit Freuden dem Exekutionskommando angeschlossen.. https://t.co/ivqNf7XEKO
2022-01-07 10:06:24+00:00;Auch eine weiße Rose wirft einen schwarzen Schatten;1454804039703670785;;;;['https://t.co/oAbRz8kALM'];{'retweet_count': 32, 'reply_count': 2, 'like_count': 89, 'quote_count': 0};1479393978676125697;1479393978676125697;[<ReferencedTweet id=1479393978676125697 type=retweeted];{'urls': [{'start': 52, 'end': 75, 'url': 'https://t.co/oAbRz8kALM', 'expanded_url': 'https://twitter.com/saladin00721/status/1479393978676125697/photo/1', 'display_url': 'pic.twitter.com/oAbRz8kALM'}]};2022-01-07;10:06:24;Auch eine weiße Rose wirft einen schwarzen Schatten https://t.co/oAbRz8kALM
2022-01-08 16:59:00+00:00;CITAAT Sophie Scholl via;801534350558892032;;['@EJBron2'];;['https://t.co/HnIsL5ZX47'];{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0};1479860199880024065;1479860199880024065;[<ReferencedTweet id=1479815180745940992 type=replied_to];{'mentions': [{'start': 49, 'end': 57, 'username': 'EJBron2', 'id': '863516416502366209'}], 'urls': [{'start': 21, 'end': 44, 'url': 'https://t.co/HnIsL5ZX47', 'expanded_url': 'https://ejbron.wordpress.com/2022/01/08/citaat-sophie-scholl/', 'display_url': 'ejbron.wordpress.com/2022/01/08/cit…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1479800890060124160/b_x_glps?format=jpg&name=orig', 'width': 411, 'height': 367}, {'url': 'https://pbs.twimg.com/news_img/1479800890060124160/b_x_glps?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'CITAAT Sophie Scholl', 'description': '“De grootste schade ontstaat door de zwijgende meerderheid, die alleen maar wil overleven, zich aanpast en aan alles meedoet.” (Sophie Scholl) Geplaatst/vertaald door:E.J. Bron(www.ejbr…', 'unwound_url': 'https://ejbron.wordpress.com/2022/01/08/citaat-sophie-scholl/'}]};2022-01-08;16:59:00;CITAAT Sophie Scholl https://t.co/HnIsL5ZX47 via @EJBron2
2022-01-08 17:13:05+00:00;OS0801 Die Geschichte wiederholt sich. Meint die Dame (gelber Zettel). Nochmal - ihr seid NICHT Sophie Scholl.;1047856719735529472;['#OS0801'];;;['https://t.co/NjQ4zJjhgq'];{'retweet_count': 2, 'reply_count': 4, 'like_count': 22, 'quote_count': 0};1479863741621616649;1479863741621616649;[<ReferencedTweet id=1479863741621616649 type=retweeted];{'urls': [{'start': 113, 'end': 136, 'url': 'https://t.co/NjQ4zJjhgq', 'expanded_url': 'https://twitter.com/TeamGates2022/status/1479863741621616649/photo/1', 'display_url': 'pic.twitter.com/NjQ4zJjhgq'}], 'hashtags': [{'start': 0, 'end': 7, 'tag': 'OS0801'}]};2022-01-08;17:13:05;"#OS0801 Die Geschichte wiederholt sich. Meint die Dame (gelber Zettel).

Nochmal - ihr seid NICHT Sophie Scholl. https://t.co/NjQ4zJjhgq"
2022-01-08 15:37:04+00:00;Ist das jetzt diese sophie Scholl oder worüber reden alle?;1477770314629140487;;['@theRealWattwurm'];;;{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0};1479839578924142596;1479797611586629632;[<ReferencedTweet id=1479797611586629632 type=replied_to];{'mentions': [{'start': 0, 'end': 16, 'username': 'theRealWattwurm', 'id': '956836572363743232'}]};2022-01-08;15:37:04;@theRealWattwurm Ist das jetzt diese sophie Scholl oder worüber reden alle?
2022-01-08 17:02:41+00:00;"Ist ja kein neues Phänomen, dass Nazis stets vor ""Nazis"" warnen, sich wie Sophie Scholl oder Anne Frank fühlen und sich Judensterne mit der Aufschrift ""ungeimpft"" auf die Jacke kleben.";1345394467965181954;;['@rdo60'];;;{'retweet_count': 5, 'reply_count': 1, 'like_count': 58, 'quote_count': 1};1479861127379099651;1479803419095359488;[<ReferencedTweet id=1479815180745940992 type=replied_to];{'mentions': [{'start': 0, 'end': 7, 'username': 'rdo_60', 'id': '1232962860654919681'}]};2022-01-08;17:02:41;"@rdo_60 Ist ja kein neues Phänomen, dass Nazis stets vor ""Nazis"" warnen, sich wie Sophie Scholl oder Anne Frank fühlen und sich Judensterne mit der Aufschrift ""ungeimpft"" auf die Jacke kleben."
2022-01-08 14:52:46+00:00;"Die von Niklas Lotz gefeierte ""AFD"" behauptet, Sophie Scholl würde die AFD wählen. Widerliche Instrumentalisierung. Ganz sicher wäre sie kein Teil einer in weiten Teilen Rechtsextreme Extremismus-Partei.";1462462809380380674;;;;['https://t.co/3aYygW6ngv'];{'retweet_count': 1, 'reply_count': 1, 'like_count': 4, 'quote_count': 0};1479828430107652100;1479828430107652100;[<ReferencedTweet id=1479789739431628804 type=retweeted];{'urls': [{'start': 204, 'end': 227, 'url': 'https://t.co/3aYygW6ngv', 'expanded_url': 'https://twitter.com/NikithebIocker/status/1479828430107652100/photo/1', 'display_url': 'pic.twitter.com/3aYygW6ngv'}, {'start': 204, 'end': 227, 'url': 'https://t.co/3aYygW6ngv', 'expanded_url': 'https://twitter.com/NikithebIocker/status/1479828430107652100/photo/1', 'display_url': 'pic.twitter.com/3aYygW6ngv'}]};2022-01-08;14:52:46;"Die von Niklas Lotz gefeierte ""AFD"" behauptet, Sophie Scholl würde die AFD wählen.
Widerliche Instrumentalisierung.
Ganz sicher wäre sie kein Teil einer in weiten Teilen Rechtsextreme Extremismus-Partei. https://t.co/3aYygW6ngv"
2022-01-08 15:05:46+00:00;CITAAT Sophie Scholl via;189892222;;['@EJBron2'];;['https://t.co/W3JLp47Ruh'];{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0};1479831700909789186;1479831700909789186;[<ReferencedTweet id=1479789739431628804 type=retweeted];{'mentions': [{'start': 49, 'end': 57, 'username': 'EJBron2', 'id': '863516416502366209'}], 'urls': [{'start': 21, 'end': 44, 'url': 'https://t.co/W3JLp47Ruh', 'expanded_url': 'https://ejbron.wordpress.com/2022/01/08/citaat-sophie-scholl/', 'display_url': 'ejbron.wordpress.com/2022/01/08/cit…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1479800890060124160/b_x_glps?format=jpg&name=orig', 'width': 411, 'height': 367}, {'url': 'https://pbs.twimg.com/news_img/1479800890060124160/b_x_glps?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'CITAAT Sophie Scholl', 'description': '“De grootste schade ontstaat door de zwijgende meerderheid, die alleen maar wil overleven, zich aanpast en aan alles meedoet.” (Sophie Scholl) Geplaatst/vertaald door:E.J. Bron(www.ejbr…', 'unwound_url': 'https://ejbron.wordpress.com/2022/01/08/citaat-sophie-scholl/'}]};2022-01-08;15:05:46;CITAAT Sophie Scholl https://t.co/W3JLp47Ruh via @EJBron2
2022-01-08 15:16:00+00:00;Sophie Scholl würde Niki ins Auge spucken und gegens Schienbein treten…;1349732428756107267;;['@NikithebIocker'];;;{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0};1479834279920209926;1479828430107652100;[<ReferencedTweet id=1479828430107652100 type=replied_to];{'mentions': [{'start': 0, 'end': 15, 'username': 'NikithebIocker', 'id': '1462462809380380674'}]};2022-01-08;15:16:00;@NikithebIocker Sophie Scholl würde Niki ins Auge spucken und gegens Schienbein treten…
2022-01-08 15:16:09+00:00;"""Wir Querdenker werden bekanntlich von vielen Menschen als moderne Helden wahrgenommen"" Hier ein guter Beweise dafür, wie weit ihr euch von der Realität entfernt habt. Die Mehrheit der Bevölkerung hält euch für dumme Quarktaschen. Sophie Scholl würde würde euch verachten.";1264935484121284608;;['@LInnozenz88'];['🙈'];;{'retweet_count': 0, 'reply_count': 0, 'like_count': 15, 'quote_count': 0};1479834313583693825;1479830893598552065;[<ReferencedTweet id=1479830893598552065 type=replied_to];{'mentions': [{'start': 0, 'end': 12, 'username': 'LInnozenz88', 'id': '1463954851650486281'}]};2022-01-08;15:16:09;"@LInnozenz88 ""Wir Querdenker werden bekanntlich von vielen Menschen als  moderne Helden wahrgenommen"" 🙈
 Hier ein guter Beweise dafür, wie weit ihr euch von der Realität entfernt habt. 
Die Mehrheit der Bevölkerung hält euch für dumme Quarktaschen. 
Sophie Scholl würde würde euch verachten."
2022-01-08 15:22:21+00:00;Erster Blick auf die ziemlich riesige Impfgegner-Demo in Hamburg: ein Sophie-Scholl-Zitat.;192536347;['#Hamburg'];;;['https://t.co/8pj8s9RAVU'];{'retweet_count': 3, 'reply_count': 7, 'like_count': 19, 'quote_count': 0};1479835874435211264;1479835874435211264;[<ReferencedTweet id=1479789739431628804 type=retweeted];{'urls': [{'start': 92, 'end': 115, 'url': 'https://t.co/8pj8s9RAVU', 'expanded_url': 'https://twitter.com/antonrainer/status/1479835874435211264/photo/1', 'display_url': 'pic.twitter.com/8pj8s9RAVU'}], 'hashtags': [{'start': 57, 'end': 65, 'tag': 'Hamburg'}]};2022-01-08;15:22:21;Erster Blick auf die ziemlich riesige Impfgegner-Demo in #Hamburg: ein Sophie-Scholl-Zitat. https://t.co/8pj8s9RAVU
2022-01-08 21:17:22+00:00;Für Querdenker, die sich mit Sophie Scholl vergleichen, gibt es keine Toleranz und keinen Respekt. Es ist erlaubt, Unsinn zu verbreiten. Aber nicht jede Meinung ist akzeptabel. Keine Toleranz für Anhänger des Sozialdarwinismus!;1465403212484202508;;['@Selinamerina'];['😠'];['https://t.co/JWc7bxPiEK'];{'retweet_count': 0, 'reply_count': 3, 'like_count': 0, 'quote_count': 0};1479925218718138374;1479894893724119041;[<ReferencedTweet id=1479894893724119041 type=quoted, <ReferencedTweet id=1479894893724119041 type=replied_to];{'mentions': [{'start': 0, 'end': 14, 'username': 'Selina_merina', 'id': '114425373'}], 'urls': [{'start': 250, 'end': 273, 'url': 'https://t.co/JWc7bxPiEK', 'expanded_url': 'https://twitter.com/Selina_merina/status/1479894893724119041?s=20', 'display_url': 'twitter.com/Selina_merina/…'}]};2022-01-08;21:17:22;"@Selina_merina Für Querdenker, die sich mit Sophie Scholl vergleichen, gibt es keine Toleranz und keinen Respekt. 😠 

Es ist erlaubt, Unsinn zu verbreiten. Aber nicht jede Meinung ist akzeptabel.
 
Keine Toleranz für Anhänger des Sozialdarwinismus!
 https://t.co/JWc7bxPiEK"
2022-01-08 21:17:24+00:00;Sophie Scholl wurde immer geehrt für Ihren Mut, gerade auch in der DDR, wo wichtige Plätze bekannt waren. Allerdings glaube ich nicht, dass du denselben Mumm hättest. Vielleicht mal schauen, was sie tatsächlich geleistet hat, und was ihr Background ist, denn der ist christlich.;1265577540195934209;;['@Taubenhaucher5', '@Selinamerina'];;;{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0};1479925225965989891;1479894893724119041;[<ReferencedTweet id=1479924274974633991 type=replied_to];{'mentions': [{'start': 0, 'end': 15, 'username': 'Taubenhaucher5', 'id': '15998283'}, {'start': 16, 'end': 30, 'username': 'Selina_merina', 'id': '114425373'}]};2022-01-08;21:17:24;@Taubenhaucher5 @Selina_merina Sophie Scholl wurde immer geehrt für Ihren Mut, gerade auch in der DDR, wo wichtige Plätze bekannt waren. Allerdings glaube ich nicht, dass du denselben Mumm hättest. Vielleicht mal schauen, was sie tatsächlich geleistet hat, und was ihr Background ist, denn der ist christlich.
2022-01-08 21:27:25+00:00;Sie schreibt: Wir fordern einen ehrlichen Dialog, der sowohl die Meinungen von Mehrheiten als auch Minderheiten respektiert. Du sprichst von: Toleranzverweigerung, weil sie dafür das Bild vom Sophie Scholl ausgewählt hat.;1265577540195934209;;['@AndreePeterburs', '@Selinamerina'];;;{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0};1479927749489876996;1479894893724119041;[<ReferencedTweet id=1479925218718138374 type=replied_to];{'mentions': [{'start': 0, 'end': 16, 'username': 'AndreePeterburs', 'id': '1465403212484202508'}, {'start': 17, 'end': 31, 'username': 'Selina_merina', 'id': '114425373'}]};2022-01-08;21:27:25;@AndreePeterburs @Selina_merina Sie schreibt: Wir fordern einen ehrlichen Dialog, der sowohl die Meinungen von Mehrheiten als auch Minderheiten respektiert. Du sprichst von: Toleranzverweigerung, weil sie dafür das Bild vom Sophie Scholl ausgewählt hat.
2022-01-08 21:57:34+00:00;Ist das Jana aus Kassel, die sich wie Sophie Scholl fühlte?;1441809066498560000;;['@argonerd'];;;{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0};1479935334637088774;1479562155838083084;[<ReferencedTweet id=1479562155838083084 type=replied_to];{'mentions': [{'start': 0, 'end': 9, 'username': 'argonerd', 'id': '878575811250573312'}]};2022-01-08;21:57:34;@argonerd Ist das Jana aus Kassel, die sich wie Sophie Scholl fühlte?
2022-01-08 18:13:09+00:00;Du hat Null verstanden was damit gemeint ist das hat nichts mit Sophie Scholl oder anderen zu tun, aber einfach dummes Framing hat immer schon bei unterbelichteten funktioniert.;1428375039695589379;;['@TeamGates2022'];;;{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0};1479878860166639617;1479863741621616649;[<ReferencedTweet id=1479863741621616649 type=replied_to];{'mentions': [{'start': 0, 'end': 14, 'username': 'TeamGates2022', 'id': '1047856719735529472'}]};2022-01-08;18:13:09;@TeamGates2022 Du hat Null verstanden was damit gemeint ist das hat nichts mit Sophie Scholl oder anderen zu tun, aber einfach dummes Framing hat immer schon bei unterbelichteten funktioniert.
